id,taskid,filename,visitid,customername,storetype,salesgroup,distr_chan,mastertaskname,salescampaignname,salescyclename,sales_office,mrchr_visitdate,filepath,label
273,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
274,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_Amart_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
275,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A(過期),,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
276,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A(過期),,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
277,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
278,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
279,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201702,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
280,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A(過期),,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
281,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
282,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
283,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
284,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A(過期),,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
285,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
286,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201703,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
287,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_五月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
288,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201703,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
289,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
290,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_十月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-25F0A299-15DE-4519-AA78-898237580207.jpg,
291,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
292,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
293,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
294,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A(過期),,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
295,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201703,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
296,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201701,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
297,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201701,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
298,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
299,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_十月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
300,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
301,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A(過期),,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
302,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201703,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
303,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201703,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
304,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201702,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
305,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201703,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
306,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201703,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
307,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
308,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
309,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
310,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A(過期),,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
311,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
312,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
313,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
314,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
315,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201702,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
316,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_201703,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
317,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
318,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A(過期),,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
319,0135a1b5-9d95-4160-971c-012d85c1a1c9-MySales,0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,04afee89-9314-4774-8aed-15b29dd907e0-MySales,大潤發八德店,hyper,RT-Mart 大潤發,,TW_Task_促銷陳列調查_RT_1706,TW_Campaign_RT_2017Mar,TW_Cycle_RT-A(過期),,,C:\Users\akuma375\Consumer_ImageData\0135a1b5-9d95-4160-971c-012d85c1a1c9-MyRep-344C7792-AEC1-4FBE-8036-5DFD3B9229B6.jpg,
